날짜,지역,방문자수,연령대,성별,이벤트 종류,참여자수,참여비율
2023-01-07,부산,20,노년,남,재활용 아트 전시,17,85.0
2023-01-07,부산,6,노년,여,재활용 아트 전시,5,83.33333333333334
2023-01-07,대전,33,청소년,남,재활용 아트 전시,4,12.121212121212121
2023-01-07,대전,34,청소년,여,재활용 아트 전시,14,41.17647058823529
2023-01-07,대전,35,청년,남,재활용 아트 전시,5,14.285714285714285
2023-01-07,대전,26,청년,여,재활용 아트 전시,14,53.84615384615385
2023-01-07,대전,34,장년,남,재활용 아트 전시,10,29.411764705882355
2023-01-07,대전,4,장년,여,재활용 아트 전시,0,0.0
2023-01-07,대전,1,노년,남,재활용 아트 전시,0,0.0
2023-01-07,대전,30,노년,여,재활용 아트 전시,12,40.0
2023-01-07,전남,12,청소년,남,게임 및 퀴즈,0,0.0
2023-01-07,전남,14,청소년,여,게임 및 퀴즈,8,57.14285714285714
2023-01-07,전남,11,청년,남,게임 및 퀴즈,5,45.45454545454545
2023-01-07,전남,19,청년,여,게임 및 퀴즈,2,10.526315789473683
2023-01-07,전남,17,장년,남,게임 및 퀴즈,3,17.647058823529413
2023-01-07,전남,33,장년,여,게임 및 퀴즈,18,54.54545454545454
2023-01-07,전남,29,노년,남,게임 및 퀴즈,6,20.689655172413794
2023-01-07,전남,5,노년,여,게임 및 퀴즈,0,0.0
2023-01-07,경북,2,청소년,남,재활용 품목 수집 이벤트,0,0.0
2023-01-07,경북,40,청소년,여,재활용 품목 수집 이벤트,0,0.0
2023-01-07,경북,39,청년,남,재활용 품목 수집 이벤트,8,20.51282051282051
2023-01-07,경북,23,청년,여,재활용 품목 수집 이벤트,8,34.78260869565217
2023-01-07,경북,17,장년,남,재활용 품목 수집 이벤트,13,76.47058823529412
2023-01-07,경북,22,장년,여,재활용 품목 수집 이벤트,1,4.545454545454546
2023-01-07,경북,38,노년,남,재활용 품목 수집 이벤트,15,39.473684210526315
2023-01-07,경북,24,노년,여,재활용 품목 수집 이벤트,16,66.66666666666666
2023-01-07,경남,8,청소년,남,커뮤니티 청소 활동,3,37.5
2023-01-07,경남,4,청소년,여,커뮤니티 청소 활동,0,0.0
2023-01-07,경남,16,청년,남,커뮤니티 청소 활동,11,68.75
2023-01-07,경남,13,청년,여,커뮤니티 청소 활동,10,76.92307692307693
2023-01-07,경남,11,장년,남,커뮤니티 청소 활동,0,0.0
2023-01-07,경남,11,장년,여,커뮤니티 청소 활동,4,36.36363636363637
2023-01-07,경남,36,노년,남,커뮤니티 청소 활동,7,19.444444444444446
2023-01-07,경남,11,노년,여,커뮤니티 청소 활동,5,45.45454545454545
2023-01-08,충북,28,청소년,남,재활용 품목 수집 이벤트,16,57.14285714285714
2023-01-08,충북,2,청소년,여,재활용 품목 수집 이벤트,1,50.0
2023-01-08,충북,33,청년,남,재활용 품목 수집 이벤트,6,18.181818181818183
2023-01-08,충북,21,청년,여,재활용 품목 수집 이벤트,14,66.66666666666666
2023-01-08,충북,40,장년,남,재활용 품목 수집 이벤트,2,5.0
2023-01-08,충북,24,장년,여,재활용 품목 수집 이벤트,4,16.666666666666664
2023-01-08,충북,37,노년,남,재활용 품목 수집 이벤트,2,5.405405405405405
2023-01-08,충북,33,노년,여,재활용 품목 수집 이벤트,19,57.57575757575758
2023-01-08,대전,31,청소년,남,재활용 품목 수집 이벤트,1,3.225806451612903
2023-01-08,대전,10,청소년,여,재활용 품목 수집 이벤트,3,30.0
2023-01-08,대전,11,청년,남,재활용 품목 수집 이벤트,5,45.45454545454545
2023-01-08,대전,6,청년,여,재활용 품목 수집 이벤트,1,16.666666666666664
2023-01-08,대전,19,장년,남,재활용 품목 수집 이벤트,18,94.73684210526315
2023-01-08,대전,26,장년,여,재활용 품목 수집 이벤트,10,38.46153846153847
2023-01-08,대전,8,노년,남,재활용 품목 수집 이벤트,4,50.0
2023-01-08,대전,20,노년,여,재활용 품목 수집 이벤트,5,25.0
2023-01-08,충남,35,청소년,남,홍보 부스 운영,7,20.0
2023-01-08,충남,22,청소년,여,홍보 부스 운영,4,18.181818181818183
2023-01-08,충남,39,청년,남,홍보 부스 운영,9,23.076923076923077
2023-01-08,충남,13,청년,여,홍보 부스 운영,3,23.076923076923077
2023-01-08,충남,8,장년,남,홍보 부스 운영,7,87.5
2023-01-08,충남,38,장년,여,홍보 부스 운영,19,50.0
2023-01-08,충남,9,노년,남,홍보 부스 운영,4,44.44444444444444
2023-01-08,충남,35,노년,여,홍보 부스 운영,2,5.714285714285714
2023-01-08,경남,23,청소년,남,커뮤니티 청소 활동,17,73.91304347826086
2023-01-08,경남,10,청소년,여,커뮤니티 청소 활동,4,40.0
2023-01-08,경남,18,청년,남,커뮤니티 청소 활동,9,50.0
2023-01-08,경남,9,청년,여,커뮤니티 청소 활동,8,88.88888888888889
2023-01-08,경남,5,장년,남,커뮤니티 청소 활동,1,20.0
2023-01-08,경남,23,장년,여,커뮤니티 청소 활동,7,30.434782608695656
2023-01-08,경남,18,노년,남,커뮤니티 청소 활동,10,55.55555555555556
2023-01-08,경남,34,노년,여,커뮤니티 청소 활동,6,17.647058823529413
2023-01-08,대구,19,청소년,남,홍보 부스 운영,9,47.368421052631575
2023-01-08,대구,2,청소년,여,홍보 부스 운영,0,0.0
2023-01-08,대구,22,청년,남,홍보 부스 운영,5,22.727272727272727
2023-01-08,대구,14,청년,여,홍보 부스 운영,12,85.71428571428571
2023-01-08,대구,39,장년,남,홍보 부스 운영,6,15.384615384615385
2023-01-08,대구,36,장년,여,홍보 부스 운영,10,27.77777777777778
2023-01-08,대구,2,노년,남,홍보 부스 운영,0,0.0
2023-01-08,대구,35,노년,여,홍보 부스 운영,0,0.0
2023-01-08,광주,20,청소년,남,홍보 부스 운영,15,75.0
2023-01-08,광주,2,청소년,여,홍보 부스 운영,1,50.0
2023-01-08,광주,4,청년,남,홍보 부스 운영,3,75.0
2023-01-08,광주,35,청년,여,홍보 부스 운영,8,22.857142857142858
2023-01-08,광주,5,장년,남,홍보 부스 운영,0,0.0
2023-01-08,광주,12,장년,여,홍보 부스 운영,5,41.66666666666667
2023-01-08,광주,39,노년,남,홍보 부스 운영,12,30.76923076923077
2023-01-08,광주,21,노년,여,홍보 부스 운영,12,57.14285714285714
2023-01-08,전남,34,청소년,남,재활용 아트 전시,12,35.294117647058826
2023-01-08,전남,31,청소년,여,재활용 아트 전시,9,29.03225806451613
2023-01-08,전남,4,청년,남,재활용 아트 전시,0,0.0
2023-01-08,전남,14,청년,여,재활용 아트 전시,6,42.857142857142854
2023-01-08,전남,33,장년,남,재활용 아트 전시,12,36.36363636363637
2023-01-08,전남,37,장년,여,재활용 아트 전시,1,2.7027027027027026
2023-01-08,전남,20,노년,남,재활용 아트 전시,17,85.0
2023-01-08,전남,4,노년,여,재활용 아트 전시,1,25.0
2023-01-08,세종,12,청소년,남,커뮤니티 청소 활동,8,66.66666666666666
2023-01-08,세종,27,청소년,여,커뮤니티 청소 활동,12,44.44444444444444
2023-01-08,세종,34,청년,남,커뮤니티 청소 활동,4,11.76470588235294
2023-01-08,세종,26,청년,여,커뮤니티 청소 활동,0,0.0
2023-01-08,세종,38,장년,남,커뮤니티 청소 활동,12,31.57894736842105
2023-01-08,세종,22,장년,여,커뮤니티 청소 활동,4,18.181818181818183
2023-01-08,세종,29,노년,남,커뮤니티 청소 활동,18,62.06896551724138
2023-01-08,세종,38,노년,여,커뮤니티 청소 활동,11,28.947368421052634
2023-01-08,서울,33,청소년,남,홍보 부스 운영,2,6.0606060606060606
2023-01-08,서울,27,청소년,여,홍보 부스 운영,12,44.44444444444444
2023-01-08,서울,34,청년,남,홍보 부스 운영,6,17.647058823529413
2023-01-08,서울,37,청년,여,홍보 부스 운영,6,16.216216216216218
2023-01-08,서울,22,장년,남,홍보 부스 운영,12,54.54545454545454
2023-01-08,서울,30,장년,여,홍보 부스 운영,15,50.0
2023-01-08,서울,26,노년,남,홍보 부스 운영,13,50.0
2023-01-08,서울,31,노년,여,홍보 부스 운영,2,6.451612903225806
2023-01-09,전남,20,청소년,남,재활용 품목 수집 이벤트,16,80.0
2023-01-09,전남,22,청소년,여,재활용 품목 수집 이벤트,7,31.818181818181817
2023-01-09,전남,7,청년,남,재활용 품목 수집 이벤트,2,28.57142857142857
2023-01-09,전남,24,청년,여,재활용 품목 수집 이벤트,6,25.0
2023-01-09,전남,32,장년,남,재활용 품목 수집 이벤트,15,46.875
2023-01-09,전남,37,장년,여,재활용 품목 수집 이벤트,5,13.513513513513514
2023-01-09,전남,31,노년,남,재활용 품목 수집 이벤트,8,25.806451612903224
2023-01-09,전남,9,노년,여,재활용 품목 수집 이벤트,4,44.44444444444444
2023-01-09,인천,18,청소년,남,업사이클링 마켓,12,66.66666666666666
2023-01-09,인천,36,청소년,여,업사이클링 마켓,20,55.55555555555556
2023-01-09,인천,8,청년,남,업사이클링 마켓,5,62.5
2023-01-09,인천,4,청년,여,업사이클링 마켓,0,0.0
2023-01-09,인천,35,장년,남,업사이클링 마켓,8,22.857142857142858
2023-01-09,인천,24,장년,여,업사이클링 마켓,14,58.333333333333336
2023-01-09,인천,38,노년,남,업사이클링 마켓,14,36.84210526315789
2023-01-09,인천,34,노년,여,업사이클링 마켓,0,0.0
2023-01-09,대전,34,청소년,남,커뮤니티 청소 활동,16,47.05882352941176
2023-01-09,대전,23,청소년,여,커뮤니티 청소 활동,13,56.52173913043478
2023-01-09,대전,27,청년,남,커뮤니티 청소 활동,0,0.0
2023-01-09,대전,21,청년,여,커뮤니티 청소 활동,1,4.761904761904762
2023-01-09,대전,36,장년,남,커뮤니티 청소 활동,9,25.0
2023-01-09,대전,24,장년,여,커뮤니티 청소 활동,13,54.166666666666664
2023-01-09,대전,39,노년,남,커뮤니티 청소 활동,8,20.51282051282051
2023-01-09,대전,6,노년,여,커뮤니티 청소 활동,1,16.666666666666664
2023-01-09,울산,23,청소년,남,커뮤니티 청소 활동,8,34.78260869565217
2023-01-09,울산,26,청소년,여,커뮤니티 청소 활동,16,61.53846153846154
2023-01-09,울산,36,청년,남,커뮤니티 청소 활동,19,52.77777777777778
2023-01-09,울산,24,청년,여,커뮤니티 청소 활동,11,45.83333333333333
2023-01-09,울산,21,장년,남,커뮤니티 청소 활동,8,38.095238095238095
2023-01-09,울산,32,장년,여,커뮤니티 청소 활동,2,6.25
2023-01-09,울산,13,노년,남,커뮤니티 청소 활동,1,7.6923076923076925
2023-01-09,울산,21,노년,여,커뮤니티 청소 활동,5,23.809523809523807
2023-01-09,부산,21,청소년,남,커뮤니티 청소 활동,20,95.23809523809523
2023-01-09,부산,32,청소년,여,커뮤니티 청소 활동,12,37.5
2023-01-09,부산,33,청년,남,커뮤니티 청소 활동,15,45.45454545454545
2023-01-09,부산,17,청년,여,커뮤니티 청소 활동,7,41.17647058823529
2023-01-09,부산,20,장년,남,커뮤니티 청소 활동,17,85.0
2023-01-09,부산,9,장년,여,커뮤니티 청소 활동,8,88.88888888888889
2023-01-09,부산,27,노년,남,커뮤니티 청소 활동,9,33.33333333333333
2023-01-09,부산,30,노년,여,커뮤니티 청소 활동,15,50.0
2023-01-09,충남,12,청소년,남,커뮤니티 청소 활동,7,58.333333333333336
2023-01-09,충남,8,청소년,여,커뮤니티 청소 활동,0,0.0
2023-01-09,충남,34,청년,남,커뮤니티 청소 활동,14,41.17647058823529
2023-01-09,충남,5,청년,여,커뮤니티 청소 활동,2,40.0
2023-01-09,충남,28,장년,남,커뮤니티 청소 활동,9,32.142857142857146
2023-01-09,충남,26,장년,여,커뮤니티 청소 활동,12,46.15384615384615
2023-01-09,충남,9,노년,남,커뮤니티 청소 활동,1,11.11111111111111
2023-01-09,충남,37,노년,여,커뮤니티 청소 활동,9,24.324324324324326
2023-01-09,전북,33,청소년,남,커뮤니티 청소 활동,17,51.515151515151516
2023-01-09,전북,40,청소년,여,커뮤니티 청소 활동,10,25.0
2023-01-09,전북,3,청년,남,커뮤니티 청소 활동,2,66.66666666666666
2023-01-09,전북,2,청년,여,커뮤니티 청소 활동,1,50.0
2023-01-09,전북,3,장년,남,커뮤니티 청소 활동,2,66.66666666666666
2023-01-09,전북,8,장년,여,커뮤니티 청소 활동,1,12.5
2023-01-09,전북,10,노년,남,커뮤니티 청소 활동,5,50.0
2023-01-09,전북,29,노년,여,커뮤니티 청소 활동,6,20.689655172413794
2023-01-09,경북,17,청소년,남,재활용 아트 전시,2,11.76470588235294
2023-01-09,경북,5,청소년,여,재활용 아트 전시,4,80.0
2023-01-09,경북,19,청년,남,재활용 아트 전시,0,0.0
2023-01-09,경북,37,청년,여,재활용 아트 전시,18,48.64864864864865
2023-01-09,경북,32,장년,남,재활용 아트 전시,7,21.875
2023-01-09,경북,33,장년,여,재활용 아트 전시,18,54.54545454545454
2023-01-09,경북,7,노년,남,재활용 아트 전시,6,85.71428571428571
2023-01-09,경북,30,노년,여,재활용 아트 전시,0,0.0
2023-01-09,경기,29,청소년,남,재활용 품목 수집 이벤트,0,0.0
2023-01-09,경기,34,청소년,여,재활용 품목 수집 이벤트,7,20.588235294117645
2023-01-09,경기,37,청년,남,재활용 품목 수집 이벤트,9,24.324324324324326
2023-01-09,경기,6,청년,여,재활용 품목 수집 이벤트,4,66.66666666666666
2023-01-09,경기,10,장년,남,재활용 품목 수집 이벤트,1,10.0
2023-01-09,경기,23,장년,여,재활용 품목 수집 이벤트,14,60.86956521739131
2023-01-09,경기,27,노년,남,재활용 품목 수집 이벤트,14,51.85185185185185
2023-01-09,경기,10,노년,여,재활용 품목 수집 이벤트,8,80.0
2023-01-09,강원,8,청소년,남,커뮤니티 청소 활동,1,12.5
2023-01-09,강원,39,청소년,여,커뮤니티 청소 활동,8,20.51282051282051
2023-01-09,강원,8,청년,남,커뮤니티 청소 활동,2,25.0
2023-01-09,강원,19,청년,여,커뮤니티 청소 활동,1,5.263157894736842
2023-01-09,강원,2,장년,남,커뮤니티 청소 활동,0,0.0
2023-01-09,강원,18,장년,여,커뮤니티 청소 활동,3,16.666666666666664
2023-01-09,강원,26,노년,남,커뮤니티 청소 활동,16,61.53846153846154
2023-01-09,강원,40,노년,여,커뮤니티 청소 활동,18,45.0
2023-01-09,제주,28,청소년,남,게임 및 퀴즈,16,57.14285714285714
2023-01-09,제주,26,청소년,여,게임 및 퀴즈,13,50.0
2023-01-09,제주,29,청년,남,게임 및 퀴즈,10,34.48275862068966
2023-01-09,제주,15,청년,여,게임 및 퀴즈,9,60.0
2023-01-09,제주,15,장년,남,게임 및 퀴즈,13,86.66666666666667
2023-01-09,제주,5,장년,여,게임 및 퀴즈,3,60.0
2023-01-09,제주,39,노년,남,게임 및 퀴즈,11,28.205128205128204
2023-01-09,제주,4,노년,여,게임 및 퀴즈,0,0.0
2023-01-09,충북,19,청소년,남,재활용 아트 전시,7,36.84210526315789
2023-01-09,충북,4,청소년,여,재활용 아트 전시,2,50.0
2023-01-09,충북,24,청년,남,재활용 아트 전시,19,79.16666666666666
2023-01-09,충북,28,청년,여,재활용 아트 전시,10,35.714285714285715
2023-01-09,충북,23,장년,남,재활용 아트 전시,2,8.695652173913043
2023-01-09,충북,24,장년,여,재활용 아트 전시,7,29.166666666666668
2023-01-09,충북,38,노년,남,재활용 아트 전시,16,42.10526315789473
2023-01-09,충북,38,노년,여,재활용 아트 전시,6,15.789473684210526
2023-01-09,대구,17,청소년,남,워크숍 개최,5,29.411764705882355
2023-01-09,대구,19,청소년,여,워크숍 개최,9,47.368421052631575
2023-01-09,대구,4,청년,남,워크숍 개최,2,50.0
2023-01-09,대구,22,청년,여,워크숍 개최,19,86.36363636363636
2023-01-09,대구,14,장년,남,워크숍 개최,2,14.285714285714285
2023-01-09,대구,16,장년,여,워크숍 개최,6,37.5
2023-01-09,대구,19,노년,남,워크숍 개최,12,63.1578947368421
2023-01-09,대구,11,노년,여,워크숍 개최,7,63.63636363636363
2023-01-10,인천,1,청소년,남,워크숍 개최,0,0.0
2023-01-10,인천,8,청소년,여,워크숍 개최,3,37.5
2023-01-10,인천,4,청년,남,워크숍 개최,0,0.0
2023-01-10,인천,11,청년,여,워크숍 개최,3,27.27272727272727
2023-01-10,인천,13,장년,남,워크숍 개최,3,23.076923076923077
2023-01-10,인천,8,장년,여,워크숍 개최,5,62.5
2023-01-10,인천,9,노년,남,워크숍 개최,7,77.77777777777779
2023-01-10,인천,6,노년,여,워크숍 개최,1,16.666666666666664
2023-01-10,전북,2,청소년,남,커뮤니티 청소 활동,1,50.0
2023-01-10,전북,34,청소년,여,커뮤니티 청소 활동,4,11.76470588235294
2023-01-10,전북,16,청년,남,커뮤니티 청소 활동,2,12.5
2023-01-10,전북,9,청년,여,커뮤니티 청소 활동,4,44.44444444444444
2023-01-10,전북,11,장년,남,커뮤니티 청소 활동,6,54.54545454545454
2023-01-10,전북,30,장년,여,커뮤니티 청소 활동,7,23.333333333333332
2023-01-10,전북,21,노년,남,커뮤니티 청소 활동,8,38.095238095238095
2023-01-10,전북,35,노년,여,커뮤니티 청소 활동,6,17.142857142857142
2023-01-10,서울,3,청소년,남,워크숍 개최,1,33.33333333333333
2023-01-10,서울,4,청소년,여,워크숍 개최,3,75.0
2023-01-10,서울,22,청년,남,워크숍 개최,20,90.9090909090909
2023-01-10,서울,31,청년,여,워크숍 개최,2,6.451612903225806
2023-01-10,서울,37,장년,남,워크숍 개최,8,21.62162162162162
2023-01-10,서울,34,장년,여,워크숍 개최,12,35.294117647058826
2023-01-10,서울,39,노년,남,워크숍 개최,7,17.94871794871795
2023-01-10,서울,22,노년,여,워크숍 개최,7,31.818181818181817
2023-01-10,경기,9,청소년,남,재활용 아트 전시,8,88.88888888888889
2023-01-10,경기,35,청소년,여,재활용 아트 전시,14,40.0
2023-01-10,경기,7,청년,남,재활용 아트 전시,6,85.71428571428571
2023-01-10,경기,22,청년,여,재활용 아트 전시,7,31.818181818181817
2023-01-10,경기,38,장년,남,재활용 아트 전시,14,36.84210526315789
2023-01-10,경기,37,장년,여,재활용 아트 전시,16,43.24324324324324
